CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
3403;11/10/2019;32;R$ 2.400,00;3;R$ 7.200,00
3404;11/10/2019;19;R$ 334,00;5;R$ 1.670,00
3405;11/10/2019;6;R$ 1.190,50;1;R$ 1.190,50
3406;11/10/2019;17;R$ 1.340,00;1;R$ 1.340,00
3407;11/10/2019;3;R$ 1.099,00;4;R$ 4.396,00
3408;11/10/2019;22;R$ 1.150,00;4;R$ 4.600,00
3409;12/10/2019;25;R$ 180,00;3;R$ 540,00
3410;12/10/2019;20;R$ 4.500,00;3;R$ 13.500,00
3411;12/10/2019;2;R$ 1.899,50;5;R$ 9.497,50
3412;12/10/2019;24;R$ 480,00;4;R$ 1.920,00
3413;12/10/2019;2;R$ 1.899,50;1;R$ 1.899,50
3414;12/10/2019;11;R$ 1.322,00;1;R$ 1.322,00
3415;12/10/2019;22;R$ 1.150,00;2;R$ 2.300,00
3416;12/10/2019;4;R$ 799,90;4;R$ 3.199,60
3417;12/10/2019;3;R$ 1.099,00;1;R$ 1.099,00
3418;12/10/2019;27;R$ 120,00;4;R$ 480,00
3419;12/10/2019;3;R$ 1.099,00;4;R$ 4.396,00
3420;12/10/2019;24;R$ 480,00;5;R$ 2.400,00
3421;13/10/2019;21;R$ 360,00;4;R$ 1.440,00
3422;13/10/2019;31;R$ 2.300,00;3;R$ 6.900,00
3423;13/10/2019;31;R$ 2.300,00;1;R$ 2.300,00
3424;13/10/2019;22;R$ 1.150,00;2;R$ 2.300,00
3425;13/10/2019;21;R$ 360,00;5;R$ 1.800,00
3426;13/10/2019;10;R$ 1.199,00;3;R$ 3.597,00
3427;13/10/2019;27;R$ 120,00;1;R$ 120,00
3428;13/10/2019;24;R$ 480,00;1;R$ 480,00
3429;13/10/2019;26;R$ 225,00;4;R$ 900,00
3430;13/10/2019;5;R$ 899,90;2;R$ 1.799,80
3431;13/10/2019;18;R$ 335,00;1;R$ 335,00
3432;13/10/2019;18;R$ 335,00;3;R$ 1.005,00
3433;14/10/2019;24;R$ 480,00;4;R$ 1.920,00
3434;14/10/2019;14;R$ 830,00;1;R$ 830,00
3435;14/10/2019;16;R$ 790,00;4;R$ 3.160,00
3436;14/10/2019;23;R$ 800,00;3;R$ 2.400,00
3437;14/10/2019;2;R$ 1.899,50;5;R$ 9.497,50
3438;14/10/2019;25;R$ 180,00;4;R$ 720,00
3439;14/10/2019;11;R$ 1.322,00;2;R$ 2.644,00
3440;14/10/2019;31;R$ 2.300,00;3;R$ 6.900,00
3441;14/10/2019;32;R$ 2.400,00;4;R$ 9.600,00
3442;14/10/2019;13;R$ 3.200,00;3;R$ 9.600,00
3443;14/10/2019;4;R$ 799,90;4;R$ 3.199,60
3444;14/10/2019;31;R$ 2.300,00;1;R$ 2.300,00
3445;15/10/2019;24;R$ 480,00;3;R$ 1.440,00
3446;15/10/2019;3;R$ 1.099,00;2;R$ 2.198,00
3447;15/10/2019;12;R$ 4.500,00;3;R$ 13.500,00
3448;15/10/2019;4;R$ 799,90;5;R$ 3.999,50
3449;15/10/2019;13;R$ 3.200,00;3;R$ 9.600,00
3450;15/10/2019;16;R$ 790,00;1;R$ 790,00
3451;15/10/2019;26;R$ 225,00;1;R$ 225,00
3452;15/10/2019;24;R$ 480,00;2;R$ 960,00
3453;15/10/2019;28;R$ 180,00;4;R$ 720,00
3454;15/10/2019;20;R$ 4.500,00;2;R$ 9.000,00
3455;15/10/2019;10;R$ 1.199,00;3;R$ 3.597,00
3456;15/10/2019;11;R$ 1.322,00;4;R$ 5.288,00
3457;16/10/2019;3;R$ 1.099,00;3;R$ 3.297,00
3458;16/10/2019;2;R$ 1.899,50;4;R$ 7.598,00
3459;16/10/2019;15;R$ 750,00;4;R$ 3.000,00
3460;16/10/2019;26;R$ 225,00;4;R$ 900,00
3461;16/10/2019;24;R$ 480,00;5;R$ 2.400,00
3462;16/10/2019;13;R$ 3.200,00;2;R$ 6.400,00
3463;16/10/2019;16;R$ 790,00;5;R$ 3.950,00
3464;16/10/2019;3;R$ 1.099,00;3;R$ 3.297,00
3465;16/10/2019;31;R$ 2.300,00;3;R$ 6.900,00
3466;16/10/2019;19;R$ 334,00;5;R$ 1.670,00
3467;16/10/2019;29;R$ 85,00;4;R$ 340,00
3468;16/10/2019;4;R$ 799,90;3;R$ 2.399,70
3469;17/10/2019;27;R$ 120,00;4;R$ 480,00
3470;17/10/2019;18;R$ 335,00;2;R$ 670,00
3471;17/10/2019;6;R$ 1.190,50;1;R$ 1.190,50
3472;17/10/2019;17;R$ 1.340,00;5;R$ 6.700,00
3473;17/10/2019;13;R$ 3.200,00;2;R$ 6.400,00
3474;17/10/2019;22;R$ 1.150,00;3;R$ 3.450,00
3475;17/10/2019;2;R$ 1.899,50;2;R$ 3.799,00
3476;17/10/2019;2;R$ 1.899,50;5;R$ 9.497,50
3477;17/10/2019;6;R$ 1.190,50;1;R$ 1.190,50
3478;17/10/2019;28;R$ 180,00;4;R$ 720,00
3479;17/10/2019;4;R$ 799,90;2;R$ 1.599,80
3480;17/10/2019;11;R$ 1.322,00;4;R$ 5.288,00
3481;18/10/2019;30;R$ 515,00;3;R$ 1.545,00
3482;18/10/2019;14;R$ 830,00;2;R$ 1.660,00
3483;18/10/2019;18;R$ 335,00;1;R$ 335,00
3484;18/10/2019;6;R$ 1.190,50;3;R$ 3.571,50
3485;18/10/2019;11;R$ 1.322,00;3;R$ 3.966,00
3486;18/10/2019;13;R$ 3.200,00;2;R$ 6.400,00
3487;18/10/2019;6;R$ 1.190,50;5;R$ 5.952,50
3488;18/10/2019;7;R$ 1.200,00;4;R$ 4.800,00
3489;18/10/2019;19;R$ 334,00;4;R$ 1.336,00
3490;18/10/2019;21;R$ 360,00;5;R$ 1.800,00
3491;18/10/2019;27;R$ 120,00;3;R$ 360,00
3492;18/10/2019;20;R$ 4.500,00;3;R$ 13.500,00
3493;19/10/2019;21;R$ 360,00;4;R$ 1.440,00
3494;19/10/2019;4;R$ 799,90;1;R$ 799,90
3495;19/10/2019;4;R$ 799,90;5;R$ 3.999,50
3496;19/10/2019;3;R$ 1.099,00;2;R$ 2.198,00
3497;19/10/2019;20;R$ 4.500,00;3;R$ 13.500,00
3498;19/10/2019;1;R$ 1.499,50;2;R$ 2.999,00
3499;19/10/2019;9;R$ 1.899,00;1;R$ 1.899,00
3500;19/10/2019;24;R$ 480,00;3;R$ 1.440,00
3501;19/10/2019;27;R$ 120,00;4;R$ 480,00
3502;19/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3503;19/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3504;19/10/2019;32;R$ 2.400,00;4;R$ 9.600,00
3505;20/10/2019;28;R$ 180,00;5;R$ 900,00
3506;20/10/2019;22;R$ 1.150,00;5;R$ 5.750,00
3507;20/10/2019;7;R$ 1.200,00;2;R$ 2.400,00
3508;20/10/2019;24;R$ 480,00;3;R$ 1.440,00
3509;20/10/2019;15;R$ 750,00;1;R$ 750,00
3510;20/10/2019;3;R$ 1.099,00;1;R$ 1.099,00
3511;20/10/2019;1;R$ 1.499,50;1;R$ 1.499,50
3512;20/10/2019;23;R$ 800,00;5;R$ 4.000,00
3513;20/10/2019;15;R$ 750,00;5;R$ 3.750,00
3514;20/10/2019;2;R$ 1.899,50;3;R$ 5.698,50
3515;20/10/2019;18;R$ 335,00;3;R$ 1.005,00
3516;20/10/2019;27;R$ 120,00;3;R$ 360,00
3517;21/10/2019;27;R$ 120,00;2;R$ 240,00
3518;21/10/2019;24;R$ 480,00;5;R$ 2.400,00
3519;21/10/2019;26;R$ 225,00;3;R$ 675,00
3520;21/10/2019;22;R$ 1.150,00;2;R$ 2.300,00
3521;21/10/2019;19;R$ 334,00;2;R$ 668,00
3522;21/10/2019;16;R$ 790,00;3;R$ 2.370,00
3523;21/10/2019;17;R$ 1.340,00;1;R$ 1.340,00
3524;21/10/2019;7;R$ 1.200,00;4;R$ 4.800,00
3525;21/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3526;21/10/2019;17;R$ 1.340,00;5;R$ 6.700,00
3527;21/10/2019;25;R$ 180,00;1;R$ 180,00
3528;21/10/2019;25;R$ 180,00;4;R$ 720,00
3529;22/10/2019;32;R$ 2.400,00;4;R$ 9.600,00
3530;22/10/2019;17;R$ 1.340,00;1;R$ 1.340,00
3531;22/10/2019;7;R$ 1.200,00;4;R$ 4.800,00
3532;22/10/2019;8;R$ 2.300,00;2;R$ 4.600,00
3533;22/10/2019;17;R$ 1.340,00;3;R$ 4.020,00
3534;22/10/2019;3;R$ 1.099,00;5;R$ 5.495,00
3535;22/10/2019;17;R$ 1.340,00;2;R$ 2.680,00
3536;22/10/2019;11;R$ 1.322,00;5;R$ 6.610,00
3537;22/10/2019;31;R$ 2.300,00;1;R$ 2.300,00
3538;22/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3539;22/10/2019;30;R$ 515,00;3;R$ 1.545,00
3540;22/10/2019;13;R$ 3.200,00;5;R$ 16.000,00
3541;23/10/2019;11;R$ 1.322,00;5;R$ 6.610,00
3542;23/10/2019;32;R$ 2.400,00;3;R$ 7.200,00
3543;23/10/2019;10;R$ 1.199,00;2;R$ 2.398,00
3544;23/10/2019;8;R$ 2.300,00;5;R$ 11.500,00
3545;23/10/2019;9;R$ 1.899,00;5;R$ 9.495,00
3546;23/10/2019;12;R$ 4.500,00;3;R$ 13.500,00
3547;23/10/2019;23;R$ 800,00;3;R$ 2.400,00
3548;23/10/2019;19;R$ 334,00;2;R$ 668,00
3549;23/10/2019;20;R$ 4.500,00;4;R$ 18.000,00
3550;23/10/2019;21;R$ 360,00;2;R$ 720,00
3551;23/10/2019;27;R$ 120,00;4;R$ 480,00
3552;23/10/2019;6;R$ 1.190,50;5;R$ 5.952,50
3553;24/10/2019;30;R$ 515,00;3;R$ 1.545,00
3554;24/10/2019;28;R$ 180,00;3;R$ 540,00
3555;24/10/2019;24;R$ 480,00;4;R$ 1.920,00
3556;24/10/2019;12;R$ 4.500,00;1;R$ 4.500,00
3557;24/10/2019;6;R$ 1.190,50;4;R$ 4.762,00
3558;24/10/2019;26;R$ 225,00;4;R$ 900,00
3559;24/10/2019;17;R$ 1.340,00;3;R$ 4.020,00
3560;24/10/2019;28;R$ 180,00;2;R$ 360,00
3561;24/10/2019;5;R$ 899,90;3;R$ 2.699,70
3562;24/10/2019;11;R$ 1.322,00;4;R$ 5.288,00
3563;24/10/2019;7;R$ 1.200,00;5;R$ 6.000,00
3564;24/10/2019;28;R$ 180,00;5;R$ 900,00
3565;25/10/2019;6;R$ 1.190,50;3;R$ 3.571,50
3566;25/10/2019;30;R$ 515,00;1;R$ 515,00
3567;25/10/2019;6;R$ 1.190,50;3;R$ 3.571,50
3568;25/10/2019;19;R$ 334,00;2;R$ 668,00
3569;25/10/2019;13;R$ 3.200,00;5;R$ 16.000,00
3570;25/10/2019;11;R$ 1.322,00;5;R$ 6.610,00
3571;25/10/2019;8;R$ 2.300,00;1;R$ 2.300,00
3572;25/10/2019;10;R$ 1.199,00;5;R$ 5.995,00
3573;25/10/2019;30;R$ 515,00;4;R$ 2.060,00
3574;25/10/2019;25;R$ 180,00;1;R$ 180,00
3575;25/10/2019;24;R$ 480,00;3;R$ 1.440,00
3576;25/10/2019;9;R$ 1.899,00;1;R$ 1.899,00
3577;26/10/2019;23;R$ 800,00;3;R$ 2.400,00
3578;26/10/2019;28;R$ 180,00;3;R$ 540,00
3579;26/10/2019;26;R$ 225,00;3;R$ 675,00
3580;26/10/2019;31;R$ 2.300,00;4;R$ 9.200,00
3581;26/10/2019;9;R$ 1.899,00;5;R$ 9.495,00
3582;26/10/2019;18;R$ 335,00;4;R$ 1.340,00
3583;26/10/2019;29;R$ 85,00;3;R$ 255,00
3584;26/10/2019;18;R$ 335,00;1;R$ 335,00
3585;26/10/2019;14;R$ 830,00;2;R$ 1.660,00
3586;26/10/2019;7;R$ 1.200,00;2;R$ 2.400,00
3587;26/10/2019;27;R$ 120,00;1;R$ 120,00
3588;26/10/2019;9;R$ 1.899,00;1;R$ 1.899,00
3589;27/10/2019;28;R$ 180,00;5;R$ 900,00
3590;27/10/2019;29;R$ 85,00;5;R$ 425,00
3591;27/10/2019;26;R$ 225,00;1;R$ 225,00
3592;27/10/2019;26;R$ 225,00;4;R$ 900,00
3593;27/10/2019;32;R$ 2.400,00;1;R$ 2.400,00
3594;27/10/2019;5;R$ 899,90;1;R$ 899,90
3595;27/10/2019;4;R$ 799,90;1;R$ 799,90
3596;27/10/2019;10;R$ 1.199,00;5;R$ 5.995,00
3597;27/10/2019;30;R$ 515,00;3;R$ 1.545,00
3598;27/10/2019;19;R$ 334,00;2;R$ 668,00
3599;27/10/2019;25;R$ 180,00;1;R$ 180,00
3600;27/10/2019;11;R$ 1.322,00;1;R$ 1.322,00
3601;28/10/2019;23;R$ 800,00;5;R$ 4.000,00
3602;28/10/2019;24;R$ 480,00;2;R$ 960,00
3603;28/10/2019;19;R$ 334,00;4;R$ 1.336,00
3604;28/10/2019;30;R$ 515,00;5;R$ 2.575,00
3605;28/10/2019;16;R$ 790,00;1;R$ 790,00
3606;28/10/2019;31;R$ 2.300,00;4;R$ 9.200,00
3607;28/10/2019;7;R$ 1.200,00;1;R$ 1.200,00
3608;28/10/2019;4;R$ 799,90;2;R$ 1.599,80
3609;28/10/2019;17;R$ 1.340,00;3;R$ 4.020,00
3610;28/10/2019;11;R$ 1.322,00;4;R$ 5.288,00
3611;28/10/2019;2;R$ 1.899,50;4;R$ 7.598,00
3612;28/10/2019;17;R$ 1.340,00;3;R$ 4.020,00
3613;29/10/2019;11;R$ 1.322,00;5;R$ 6.610,00
3614;29/10/2019;28;R$ 180,00;5;R$ 900,00
3615;29/10/2019;21;R$ 360,00;4;R$ 1.440,00
3616;29/10/2019;4;R$ 799,90;5;R$ 3.999,50
3617;29/10/2019;32;R$ 2.400,00;5;R$ 12.000,00
3618;29/10/2019;13;R$ 3.200,00;3;R$ 9.600,00
3619;29/10/2019;25;R$ 180,00;1;R$ 180,00
3620;29/10/2019;26;R$ 225,00;1;R$ 225,00
3621;29/10/2019;23;R$ 800,00;2;R$ 1.600,00
3622;29/10/2019;13;R$ 3.200,00;3;R$ 9.600,00
3623;29/10/2019;22;R$ 1.150,00;3;R$ 3.450,00
3624;29/10/2019;19;R$ 334,00;2;R$ 668,00
3625;30/10/2019;18;R$ 335,00;4;R$ 1.340,00
3626;30/10/2019;25;R$ 180,00;4;R$ 720,00
3627;30/10/2019;14;R$ 830,00;5;R$ 4.150,00
3628;30/10/2019;10;R$ 1.199,00;3;R$ 3.597,00
3629;30/10/2019;6;R$ 1.190,50;3;R$ 3.571,50
3630;30/10/2019;15;R$ 750,00;4;R$ 3.000,00
3631;30/10/2019;15;R$ 750,00;5;R$ 3.750,00
3632;30/10/2019;7;R$ 1.200,00;5;R$ 6.000,00
3633;30/10/2019;10;R$ 1.199,00;3;R$ 3.597,00
3634;30/10/2019;15;R$ 750,00;5;R$ 3.750,00
3635;30/10/2019;28;R$ 180,00;1;R$ 180,00
3636;30/10/2019;19;R$ 334,00;4;R$ 1.336,00
3637;31/10/2019;17;R$ 1.340,00;5;R$ 6.700,00
3638;31/10/2019;25;R$ 180,00;1;R$ 180,00
3639;31/10/2019;1;R$ 1.499,50;1;R$ 1.499,50
3640;31/10/2019;23;R$ 800,00;4;R$ 3.200,00
3641;31/10/2019;7;R$ 1.200,00;5;R$ 6.000,00
3642;31/10/2019;9;R$ 1.899,00;2;R$ 3.798,00
3643;31/10/2019;16;R$ 790,00;4;R$ 3.160,00
3644;31/10/2019;20;R$ 4.500,00;1;R$ 4.500,00
3645;31/10/2019;30;R$ 515,00;3;R$ 1.545,00
3646;31/10/2019;30;R$ 515,00;5;R$ 2.575,00
3647;31/10/2019;24;R$ 480,00;5;R$ 2.400,00
3648;31/10/2019;4;R$ 799,90;3;R$ 2.399,70
3649;01/11/2019;6;R$ 1.190,50;4;R$ 4.762,00
3650;01/11/2019;8;R$ 2.300,00;1;R$ 2.300,00
3651;01/11/2019;16;R$ 790,00;1;R$ 790,00
3652;01/11/2019;17;R$ 1.340,00;4;R$ 5.360,00
3653;01/11/2019;1;R$ 1.499,50;2;R$ 2.999,00
3654;01/11/2019;5;R$ 899,90;2;R$ 1.799,80
3655;01/11/2019;6;R$ 1.190,50;2;R$ 2.381,00
3656;01/11/2019;25;R$ 180,00;1;R$ 180,00
3657;01/11/2019;18;R$ 335,00;4;R$ 1.340,00
3658;01/11/2019;24;R$ 480,00;4;R$ 1.920,00
3659;01/11/2019;30;R$ 515,00;2;R$ 1.030,00
3660;01/11/2019;6;R$ 1.190,50;1;R$ 1.190,50
3661;02/11/2019;21;R$ 360,00;4;R$ 1.440,00
3662;02/11/2019;2;R$ 1.899,50;4;R$ 7.598,00
3663;02/11/2019;21;R$ 360,00;1;R$ 360,00
3664;02/11/2019;30;R$ 515,00;3;R$ 1.545,00
3665;02/11/2019;18;R$ 335,00;5;R$ 1.675,00
3666;02/11/2019;9;R$ 1.899,00;4;R$ 7.596,00
3667;02/11/2019;13;R$ 3.200,00;2;R$ 6.400,00
3668;02/11/2019;24;R$ 480,00;1;R$ 480,00
3669;02/11/2019;6;R$ 1.190,50;1;R$ 1.190,50
3670;02/11/2019;15;R$ 750,00;3;R$ 2.250,00
3671;02/11/2019;9;R$ 1.899,00;3;R$ 5.697,00
3672;02/11/2019;8;R$ 2.300,00;5;R$ 11.500,00
3673;03/11/2019;6;R$ 1.190,50;1;R$ 1.190,50
3674;03/11/2019;8;R$ 2.300,00;4;R$ 9.200,00
3675;03/11/2019;20;R$ 4.500,00;5;R$ 22.500,00
3676;03/11/2019;22;R$ 1.150,00;3;R$ 3.450,00
3677;03/11/2019;19;R$ 334,00;3;R$ 1.002,00
3678;03/11/2019;14;R$ 830,00;4;R$ 3.320,00
3679;03/11/2019;8;R$ 2.300,00;5;R$ 11.500,00
3680;03/11/2019;14;R$ 830,00;2;R$ 1.660,00
3681;03/11/2019;3;R$ 1.099,00;4;R$ 4.396,00
3682;03/11/2019;14;R$ 830,00;3;R$ 2.490,00
3683;03/11/2019;21;R$ 360,00;2;R$ 720,00
3684;03/11/2019;21;R$ 360,00;2;R$ 720,00
3685;04/11/2019;14;R$ 830,00;5;R$ 4.150,00
3686;04/11/2019;18;R$ 335,00;1;R$ 335,00
3687;04/11/2019;11;R$ 1.322,00;4;R$ 5.288,00
3688;04/11/2019;8;R$ 2.300,00;2;R$ 4.600,00
3689;04/11/2019;31;R$ 2.300,00;3;R$ 6.900,00
3690;04/11/2019;31;R$ 2.300,00;2;R$ 4.600,00
3691;04/11/2019;31;R$ 2.300,00;2;R$ 4.600,00
3692;04/11/2019;11;R$ 1.322,00;3;R$ 3.966,00
3693;04/11/2019;28;R$ 180,00;3;R$ 540,00
3694;04/11/2019;19;R$ 334,00;2;R$ 668,00
3695;04/11/2019;32;R$ 2.400,00;4;R$ 9.600,00
3696;04/11/2019;26;R$ 225,00;5;R$ 1.125,00
3697;05/11/2019;9;R$ 1.899,00;2;R$ 3.798,00
3698;05/11/2019;20;R$ 4.500,00;2;R$ 9.000,00
3699;05/11/2019;18;R$ 335,00;3;R$ 1.005,00
3700;05/11/2019;25;R$ 180,00;2;R$ 360,00
3701;05/11/2019;9;R$ 1.899,00;1;R$ 1.899,00
3702;05/11/2019;13;R$ 3.200,00;2;R$ 6.400,00
3703;05/11/2019;18;R$ 335,00;2;R$ 670,00
3704;05/11/2019;24;R$ 480,00;4;R$ 1.920,00
3705;05/11/2019;9;R$ 1.899,00;4;R$ 7.596,00
3706;05/11/2019;4;R$ 799,90;1;R$ 799,90
3707;05/11/2019;3;R$ 1.099,00;3;R$ 3.297,00
3708;05/11/2019;16;R$ 790,00;2;R$ 1.580,00
3709;06/11/2019;23;R$ 800,00;4;R$ 3.200,00
3710;06/11/2019;12;R$ 4.500,00;5;R$ 22.500,00
3711;06/11/2019;11;R$ 1.322,00;4;R$ 5.288,00
3712;06/11/2019;12;R$ 4.500,00;4;R$ 18.000,00
3713;06/11/2019;13;R$ 3.200,00;5;R$ 16.000,00
3714;06/11/2019;28;R$ 180,00;2;R$ 360,00
3715;06/11/2019;29;R$ 85,00;4;R$ 340,00
3716;06/11/2019;20;R$ 4.500,00;5;R$ 22.500,00
3717;06/11/2019;13;R$ 3.200,00;5;R$ 16.000,00
3718;06/11/2019;24;R$ 480,00;1;R$ 480,00
3719;06/11/2019;9;R$ 1.899,00;3;R$ 5.697,00
3720;06/11/2019;25;R$ 180,00;5;R$ 900,00
3721;07/11/2019;11;R$ 1.322,00;1;R$ 1.322,00
3722;07/11/2019;14;R$ 830,00;5;R$ 4.150,00
3723;07/11/2019;16;R$ 790,00;4;R$ 3.160,00
3724;07/11/2019;32;R$ 2.400,00;2;R$ 4.800,00
3725;07/11/2019;23;R$ 800,00;3;R$ 2.400,00
3726;07/11/2019;18;R$ 335,00;1;R$ 335,00
3727;07/11/2019;25;R$ 180,00;1;R$ 180,00
3728;07/11/2019;18;R$ 335,00;5;R$ 1.675,00
3729;07/11/2019;20;R$ 4.500,00;2;R$ 9.000,00
3730;07/11/2019;21;R$ 360,00;1;R$ 360,00
3731;07/11/2019;15;R$ 750,00;2;R$ 1.500,00
3732;07/11/2019;26;R$ 225,00;5;R$ 1.125,00
3733;08/11/2019;14;R$ 830,00;1;R$ 830,00
3734;08/11/2019;5;R$ 899,90;4;R$ 3.599,60
3735;08/11/2019;1;R$ 1.499,50;3;R$ 4.498,50
3736;08/11/2019;5;R$ 899,90;1;R$ 899,90
3737;08/11/2019;25;R$ 180,00;4;R$ 720,00
3738;08/11/2019;21;R$ 360,00;1;R$ 360,00
3739;08/11/2019;15;R$ 750,00;1;R$ 750,00
3740;08/11/2019;11;R$ 1.322,00;3;R$ 3.966,00
3741;08/11/2019;25;R$ 180,00;5;R$ 900,00
3742;08/11/2019;31;R$ 2.300,00;1;R$ 2.300,00
3743;08/11/2019;25;R$ 180,00;3;R$ 540,00
3744;08/11/2019;14;R$ 830,00;2;R$ 1.660,00
3745;09/11/2019;13;R$ 3.200,00;1;R$ 3.200,00
3746;09/11/2019;31;R$ 2.300,00;3;R$ 6.900,00
3747;09/11/2019;31;R$ 2.300,00;3;R$ 6.900,00
3748;09/11/2019;28;R$ 180,00;4;R$ 720,00
3749;09/11/2019;28;R$ 180,00;3;R$ 540,00
3750;09/11/2019;11;R$ 1.322,00;5;R$ 6.610,00
3751;09/11/2019;14;R$ 830,00;1;R$ 830,00
3752;09/11/2019;29;R$ 85,00;3;R$ 255,00
3753;09/11/2019;25;R$ 180,00;1;R$ 180,00
3754;09/11/2019;26;R$ 225,00;2;R$ 450,00
3755;09/11/2019;9;R$ 1.899,00;4;R$ 7.596,00
3756;09/11/2019;24;R$ 480,00;5;R$ 2.400,00
3757;10/11/2019;10;R$ 1.199,00;3;R$ 3.597,00
3758;10/11/2019;21;R$ 360,00;2;R$ 720,00
3759;10/11/2019;10;R$ 1.199,00;3;R$ 3.597,00
3760;10/11/2019;12;R$ 4.500,00;4;R$ 18.000,00
3761;10/11/2019;19;R$ 334,00;4;R$ 1.336,00
3762;10/11/2019;5;R$ 899,90;1;R$ 899,90
3763;10/11/2019;7;R$ 1.200,00;2;R$ 2.400,00
3764;10/11/2019;26;R$ 225,00;5;R$ 1.125,00
3765;10/11/2019;5;R$ 899,90;3;R$ 2.699,70
3766;10/11/2019;5;R$ 899,90;2;R$ 1.799,80
3767;10/11/2019;12;R$ 4.500,00;4;R$ 18.000,00
3768;10/11/2019;3;R$ 1.099,00;4;R$ 4.396,00
3769;11/11/2019;28;R$ 180,00;5;R$ 900,00
3770;11/11/2019;9;R$ 1.899,00;2;R$ 3.798,00
3771;11/11/2019;25;R$ 180,00;4;R$ 720,00
3772;11/11/2019;18;R$ 335,00;2;R$ 670,00
3773;11/11/2019;8;R$ 2.300,00;3;R$ 6.900,00
3774;11/11/2019;32;R$ 2.400,00;2;R$ 4.800,00
3775;11/11/2019;15;R$ 750,00;2;R$ 1.500,00
3776;11/11/2019;12;R$ 4.500,00;4;R$ 18.000,00
3777;11/11/2019;18;R$ 335,00;3;R$ 1.005,00
3778;11/11/2019;20;R$ 4.500,00;1;R$ 4.500,00
3779;11/11/2019;24;R$ 480,00;4;R$ 1.920,00
3780;11/11/2019;27;R$ 120,00;2;R$ 240,00
3781;12/11/2019;8;R$ 2.300,00;2;R$ 4.600,00
3782;12/11/2019;10;R$ 1.199,00;4;R$ 4.796,00
3783;12/11/2019;26;R$ 225,00;5;R$ 1.125,00
3784;12/11/2019;26;R$ 225,00;2;R$ 450,00
3785;12/11/2019;13;R$ 3.200,00;3;R$ 9.600,00
3786;12/11/2019;22;R$ 1.150,00;5;R$ 5.750,00
3787;12/11/2019;21;R$ 360,00;2;R$ 720,00
3788;12/11/2019;15;R$ 750,00;3;R$ 2.250,00
3789;12/11/2019;9;R$ 1.899,00;5;R$ 9.495,00
3790;12/11/2019;24;R$ 480,00;1;R$ 480,00
3791;12/11/2019;16;R$ 790,00;2;R$ 1.580,00
3792;12/11/2019;32;R$ 2.400,00;1;R$ 2.400,00
3793;13/11/2019;29;R$ 85,00;1;R$ 85,00
3794;13/11/2019;24;R$ 480,00;1;R$ 480,00
3795;13/11/2019;14;R$ 830,00;2;R$ 1.660,00
3796;13/11/2019;8;R$ 2.300,00;2;R$ 4.600,00
3797;13/11/2019;32;R$ 2.400,00;4;R$ 9.600,00
3798;13/11/2019;22;R$ 1.150,00;2;R$ 2.300,00
3799;13/11/2019;5;R$ 899,90;1;R$ 899,90
3800;13/11/2019;30;R$ 515,00;5;R$ 2.575,00
3801;13/11/2019;8;R$ 2.300,00;1;R$ 2.300,00
3802;13/11/2019;16;R$ 790,00;4;R$ 3.160,00
3803;13/11/2019;11;R$ 1.322,00;5;R$ 6.610,00
3804;13/11/2019;10;R$ 1.199,00;4;R$ 4.796,00
3805;14/11/2019;14;R$ 830,00;2;R$ 1.660,00
3806;14/11/2019;30;R$ 515,00;1;R$ 515,00
3807;14/11/2019;15;R$ 750,00;3;R$ 2.250,00
3808;14/11/2019;19;R$ 334,00;4;R$ 1.336,00
3809;14/11/2019;27;R$ 120,00;4;R$ 480,00
3810;14/11/2019;22;R$ 1.150,00;2;R$ 2.300,00
3811;14/11/2019;9;R$ 1.899,00;5;R$ 9.495,00
3812;14/11/2019;27;R$ 120,00;1;R$ 120,00
3813;14/11/2019;31;R$ 2.300,00;3;R$ 6.900,00
3814;14/11/2019;16;R$ 790,00;4;R$ 3.160,00
3815;14/11/2019;20;R$ 4.500,00;4;R$ 18.000,00
3816;14/11/2019;8;R$ 2.300,00;4;R$ 9.200,00
3817;15/11/2019;11;R$ 1.322,00;5;R$ 6.610,00
3818;15/11/2019;3;R$ 1.099,00;1;R$ 1.099,00
3819;15/11/2019;19;R$ 334,00;1;R$ 334,00
3820;15/11/2019;27;R$ 120,00;5;R$ 600,00
3821;15/11/2019;8;R$ 2.300,00;2;R$ 4.600,00
3822;15/11/2019;21;R$ 360,00;2;R$ 720,00
3823;15/11/2019;28;R$ 180,00;2;R$ 360,00
3824;15/11/2019;19;R$ 334,00;1;R$ 334,00
3825;15/11/2019;4;R$ 799,90;4;R$ 3.199,60
3826;15/11/2019;6;R$ 1.190,50;5;R$ 5.952,50
3827;15/11/2019;21;R$ 360,00;4;R$ 1.440,00
3828;15/11/2019;20;R$ 4.500,00;5;R$ 22.500,00
3829;16/11/2019;22;R$ 1.150,00;1;R$ 1.150,00
3830;16/11/2019;18;R$ 335,00;5;R$ 1.675,00
3831;16/11/2019;24;R$ 480,00;1;R$ 480,00
3832;16/11/2019;28;R$ 180,00;5;R$ 900,00
